client_id,sess_id,timeon
37785.00,0.00,2443.59
37785.00,1.00,243.23
37785.00,2.00,40.68
37786.00,0.00,1290.84
37786.00,1.00,785.35
37786.00,2.00,49.58
37787.00,0.00,490.95
37787.00,1.00,3325.50
37787.00,2.00,261.33
37788.00,0.00,3024.40
37788.00,1.00,4692.49
37788.00,2.00,10.60
37788.00,3.00,521.92
37788.00,4.00,982.41
37789.00,0.00,1577.39
37789.00,1.00,193.77
37789.00,2.00,295.05
37789.00,3.00,808.44
37789.00,4.00,85.92
37790.00,0.00,1811.06
37790.00,1.00,122.86
37790.00,2.00,302.70
37791.00,0.00,290.31
37791.00,1.00,1395.28
37791.00,2.00,425.43
37791.00,3.00,1.16
37791.00,4.00,365.50
37791.00,5.00,385.88
37791.00,6.00,269.57
37792.00,0.00,52.76
37792.00,1.00,320.18
37792.00,2.00,544.24
37793.00,0.00,3935.86
37793.00,1.00,1468.70
37793.00,2.00,8.53
37794.00,0.00,715.17
37794.00,1.00,550.14
37794.00,2.00,1005.73
37795.00,0.00,494.78
37795.00,1.00,500.41
37795.00,2.00,157.32
37796.00,0.00,2352.51
37796.00,1.00,1888.09
37796.00,2.00,154.47
37797.00,0.00,730.94
37797.00,1.00,1392.23
37797.00,2.00,357.12
37798.00,0.00,916.25
37798.00,1.00,155.77
37798.00,2.00,430.25
37799.00,0.00,266.92
37799.00,1.00,61.35
37799.00,2.00,1122.40
37800.00,0.00,812.62
37800.00,1.00,4729.36
37800.00,2.00,1145.01
37800.00,3.00,450.66
37801.00,0.00,2705.80
37801.00,1.00,3659.62
37801.00,2.00,1287.76
37802.00,0.00,3207.86
37802.00,1.00,310.48
37802.00,2.00,1536.31
37802.00,3.00,1309.13
37802.00,4.00,781.38
37803.00,0.00,368.88
37803.00,1.00,79.47
37803.00,2.00,385.95
37803.00,3.00,501.96
37804.00,0.00,1397.85
37804.00,1.00,776.88
37804.00,2.00,370.04
37805.00,0.00,100.52
37805.00,1.00,1501.94
37805.00,2.00,530.40
37805.00,3.00,365.11
37806.00,0.00,2207.63
37806.00,1.00,439.67
37806.00,2.00,904.15
37807.00,0.00,267.28
37807.00,1.00,158.33
37807.00,2.00,2475.07
37807.00,3.00,799.91
37808.00,0.00,471.35
37808.00,1.00,464.26
37808.00,2.00,496.34
37809.00,0.00,643.78
37809.00,1.00,129.84
37809.00,2.00,864.58
37809.00,3.00,26.32
37810.00,0.00,155.39
37810.00,1.00,1264.70
37810.00,2.00,1322.23
37811.00,0.00,3301.13
37811.00,1.00,546.72
37811.00,2.00,838.73
37812.00,0.00,3885.20
37812.00,1.00,13.83
37812.00,2.00,1100.16
37813.00,0.00,7563.99
37813.00,1.00,323.68
37813.00,2.00,2949.36
37814.00,0.00,320.05
37814.00,1.00,220.61
37814.00,2.00,280.27
37814.00,3.00,16.53
37814.00,4.00,544.28
37815.00,0.00,3673.28
37815.00,1.00,168.52
37815.00,2.00,14.61
37816.00,0.00,3774.12
37816.00,1.00,1565.75
37816.00,2.00,172.39
37817.00,0.00,4383.24
37817.00,1.00,669.20
37817.00,2.00,254.83
37817.00,3.00,204.49
37817.00,4.00,788.19
37818.00,0.00,298.76
37818.00,1.00,361.40
37818.00,2.00,243.07
37819.00,0.00,1066.01
37819.00,1.00,902.94
37819.00,2.00,2801.30
37820.00,0.00,2015.27
37820.00,1.00,1375.61
37820.00,2.00,36.53
37820.00,3.00,392.04
37821.00,0.00,1204.05
37821.00,1.00,549.36
37821.00,2.00,2062.92
37821.00,3.00,1775.13
37821.00,4.00,1130.58
37822.00,0.00,2625.57
37822.00,1.00,45.32
37822.00,2.00,115.68
37823.00,0.00,4238.40
37823.00,1.00,1342.99
37823.00,2.00,1087.23
37823.00,3.00,1607.29
37824.00,0.00,1542.82
37824.00,1.00,32.77
37824.00,2.00,1550.09
37825.00,0.00,32.19
37825.00,1.00,175.14
37825.00,2.00,795.76
37825.00,3.00,519.59
37826.00,0.00,106.49
37826.00,1.00,4691.55
37826.00,2.00,34.73
37827.00,0.00,2664.65
37827.00,1.00,347.01
37827.00,2.00,1849.53
37827.00,3.00,1195.79
37827.00,4.00,1545.25
37827.00,5.00,225.40
37827.00,6.00,267.66
37828.00,0.00,1148.10
37828.00,1.00,1150.92
37828.00,2.00,239.90
37829.00,0.00,35.07
37829.00,1.00,32.45
37829.00,2.00,4515.42
37830.00,0.00,2410.39
37830.00,1.00,37.52
37830.00,2.00,860.93
37831.00,0.00,2042.48
37831.00,1.00,130.61
37831.00,2.00,318.52
37831.00,3.00,1602.56
37832.00,0.00,1186.35
37832.00,1.00,1000.33
37832.00,2.00,7232.95
37832.00,3.00,1180.69
37832.00,4.00,510.96
37833.00,0.00,6393.50
37833.00,1.00,2518.37
37833.00,2.00,1283.72
37834.00,0.00,296.51
37834.00,1.00,2943.39
37834.00,2.00,3445.06
37835.00,0.00,887.07
37835.00,1.00,215.27
37835.00,2.00,1709.79
37835.00,3.00,1.54
37835.00,4.00,1183.51
37836.00,0.00,13.50
37836.00,1.00,1085.36
37836.00,2.00,779.96
37836.00,3.00,796.83
37837.00,0.00,692.70
37837.00,1.00,102.41
37837.00,2.00,509.83
37838.00,0.00,3292.91
37838.00,1.00,605.06
37838.00,2.00,865.94
37839.00,0.00,27.08
37839.00,1.00,874.80
37839.00,2.00,376.65
37840.00,0.00,1172.24
37840.00,1.00,535.45
37840.00,2.00,1767.29
37840.00,3.00,544.43
37841.00,0.00,1083.54
37841.00,1.00,3624.48
37841.00,2.00,113.44
37842.00,0.00,116.25
37842.00,1.00,37.69
37842.00,2.00,3410.08
37843.00,0.00,2542.15
37843.00,1.00,9.05
37843.00,2.00,883.81
37844.00,0.00,731.07
37844.00,1.00,8.13
37844.00,2.00,3112.21
37844.00,3.00,588.68
37845.00,0.00,1593.10
37845.00,1.00,136.54
37845.00,2.00,7.65
37846.00,0.00,2776.70
37846.00,1.00,761.26
37846.00,2.00,1199.46
37847.00,0.00,859.29
37847.00,1.00,191.90
37847.00,2.00,2157.65
37848.00,0.00,522.09
37848.00,1.00,303.96
37848.00,2.00,75.69
37849.00,0.00,203.29
37849.00,1.00,1069.48
37849.00,2.00,354.58
37849.00,3.00,396.27
37850.00,0.00,13.03
37850.00,1.00,4074.86
37850.00,2.00,1227.99
37851.00,0.00,38.44
37851.00,1.00,1155.12
37851.00,2.00,119.37
37851.00,3.00,244.13
37852.00,0.00,1848.31
37852.00,1.00,235.60
37852.00,2.00,310.93
37853.00,0.00,871.79
37853.00,1.00,255.95
37853.00,2.00,468.24
37854.00,0.00,314.95
37854.00,1.00,102.81
37854.00,2.00,88.31
37855.00,0.00,921.30
37855.00,1.00,3681.86
37855.00,2.00,5338.95
37855.00,3.00,171.28
37855.00,4.00,60.62
37856.00,0.00,139.77
37856.00,1.00,200.68
37856.00,2.00,84.54
37857.00,0.00,868.03
37857.00,1.00,2810.61
37857.00,2.00,8.95
37858.00,0.00,1393.48
37858.00,1.00,695.61
37858.00,2.00,1616.92
37859.00,0.00,103.21
37859.00,1.00,477.33
37859.00,2.00,506.27
37860.00,0.00,1.36
37860.00,1.00,726.36
37860.00,2.00,1703.01
37861.00,0.00,238.60
37861.00,1.00,44.22
37861.00,2.00,647.24
37862.00,0.00,214.83
37862.00,1.00,448.92
37862.00,2.00,1455.89
37863.00,0.00,427.50
37863.00,1.00,26.42
37863.00,2.00,1101.12
37864.00,0.00,4804.79
37864.00,1.00,985.08
37864.00,2.00,252.24
37864.00,3.00,2386.79
37864.00,4.00,6.43
37864.00,5.00,2434.20
37864.00,6.00,5803.85
37865.00,0.00,1614.62
37865.00,1.00,1233.39
37865.00,2.00,722.80
37866.00,0.00,1340.23
37866.00,1.00,1265.03
37866.00,2.00,494.66
37867.00,0.00,7571.33
37867.00,1.00,191.80
37867.00,2.00,487.65
37868.00,0.00,1500.35
37868.00,1.00,343.33
37868.00,2.00,2003.36
37869.00,0.00,3083.62
37869.00,1.00,407.04
37869.00,2.00,53.52
37870.00,0.00,740.37
37870.00,1.00,1656.76
37870.00,2.00,524.22
37871.00,0.00,152.87
37871.00,1.00,950.65
37871.00,2.00,2148.66
37871.00,3.00,444.95
37872.00,0.00,631.58
37872.00,1.00,1048.89
37872.00,2.00,302.55
37873.00,0.00,1746.72
37873.00,1.00,19.02
37873.00,2.00,7.09
37873.00,3.00,864.36
37873.00,4.00,2251.16
37873.00,5.00,402.00
37874.00,0.00,2.10
37874.00,1.00,33.02
37874.00,2.00,634.63
37874.00,3.00,1814.38
37875.00,0.00,324.33
37875.00,1.00,841.58
37875.00,2.00,330.87
37875.00,3.00,387.43
37875.00,4.00,493.31
37876.00,0.00,2360.76
37876.00,1.00,86.17
37876.00,2.00,364.90
37877.00,0.00,977.50
37877.00,1.00,219.82
37877.00,2.00,1588.90
37877.00,3.00,888.26
37878.00,0.00,2622.64
37878.00,1.00,672.57
37878.00,2.00,11.68
37878.00,3.00,3752.28
37879.00,0.00,122.07
37879.00,1.00,286.13
37879.00,2.00,382.25
37880.00,0.00,1.81
37880.00,1.00,2562.27
37880.00,2.00,909.58
37881.00,0.00,864.50
37881.00,1.00,1525.88
37881.00,2.00,1404.66
37881.00,3.00,22.63
37882.00,0.00,1550.28
37882.00,1.00,248.65
37882.00,2.00,59.10
37882.00,3.00,347.92
37883.00,0.00,7268.19
37883.00,1.00,561.02
37883.00,2.00,18.97
37884.00,0.00,7.85
37884.00,1.00,801.51
37884.00,2.00,220.08
37884.00,3.00,2126.38
37884.00,4.00,456.01
37885.00,0.00,1019.53
37885.00,1.00,63.94
37885.00,2.00,27.14
37885.00,3.00,292.97
37886.00,0.00,261.27
37886.00,1.00,652.10
37886.00,2.00,66.60
37887.00,0.00,732.15
37887.00,1.00,313.70
37887.00,2.00,419.03
37888.00,0.00,1929.84
37888.00,1.00,75.49
37888.00,2.00,1158.41
37888.00,3.00,75.00
37889.00,0.00,274.58
37889.00,1.00,320.15
37889.00,2.00,1881.86
37890.00,0.00,687.04
37890.00,1.00,80.26
37890.00,2.00,5535.67
37891.00,0.00,244.97
37891.00,1.00,201.72
37891.00,2.00,31.08
37892.00,0.00,425.33
37892.00,1.00,1290.76
37892.00,2.00,2385.23
37893.00,0.00,763.20
37893.00,1.00,1748.02
37893.00,2.00,109.09
37894.00,0.00,842.82
37894.00,1.00,576.81
37894.00,2.00,2106.18
37894.00,3.00,329.99
37895.00,0.00,24.48
37895.00,1.00,1130.83
37895.00,2.00,847.11
37896.00,0.00,1012.19
37896.00,1.00,2195.65
37896.00,2.00,218.33
37897.00,0.00,619.08
37897.00,1.00,1024.87
37897.00,2.00,540.54
37897.00,3.00,2238.37
37897.00,4.00,2125.99
37898.00,0.00,936.00
37898.00,1.00,621.54
37898.00,2.00,799.43
37899.00,0.00,1107.23
37899.00,1.00,31.94
37899.00,2.00,201.19
37899.00,3.00,729.15
37899.00,4.00,1608.03
37899.00,5.00,450.19
37900.00,0.00,696.98
37900.00,1.00,209.05
37900.00,2.00,2315.90
37901.00,0.00,662.26
37901.00,1.00,97.23
37901.00,2.00,2355.97
37902.00,0.00,513.44
37902.00,1.00,7.42
37902.00,2.00,83.43
37902.00,3.00,459.67
37902.00,4.00,2393.10
37902.00,5.00,1511.94
37903.00,0.00,5849.41
37903.00,1.00,835.80
37903.00,2.00,2194.59
37904.00,0.00,265.09
37904.00,1.00,5123.48
37904.00,2.00,545.26
37904.00,3.00,414.71
37905.00,0.00,482.30
37905.00,1.00,1252.32
37905.00,2.00,108.24
37905.00,3.00,1696.18
37906.00,0.00,1557.59
37906.00,1.00,697.62
37906.00,2.00,702.19
37906.00,3.00,204.74
37907.00,0.00,3531.50
37907.00,1.00,246.96
37907.00,2.00,101.83
37908.00,0.00,25.58
37908.00,1.00,2668.88
37908.00,2.00,101.39
37909.00,0.00,2326.44
37909.00,1.00,318.68
37909.00,2.00,248.99
37909.00,3.00,2081.23
37909.00,4.00,762.26
37910.00,0.00,114.46
37910.00,1.00,1401.24
37910.00,2.00,276.67
37911.00,0.00,1225.64
37911.00,1.00,598.37
37911.00,2.00,2148.60
37912.00,0.00,85.29
37912.00,1.00,89.59
37912.00,2.00,123.78
37913.00,0.00,2948.57
37913.00,1.00,740.29
37913.00,2.00,581.42
37914.00,0.00,2.87
37914.00,1.00,67.02
37914.00,2.00,783.14
37915.00,0.00,262.85
37915.00,1.00,146.99
37915.00,2.00,126.06
37916.00,0.00,776.78
37916.00,1.00,698.88
37916.00,2.00,33.39
37917.00,0.00,190.60
37917.00,1.00,1084.77
37917.00,2.00,5683.37
37918.00,0.00,3.96
37918.00,1.00,590.18
37918.00,2.00,121.98
37918.00,3.00,310.72
37919.00,0.00,359.60
37919.00,1.00,306.73
37919.00,2.00,97.40
37920.00,0.00,3057.08
37920.00,1.00,644.67
37920.00,2.00,1233.90
37921.00,0.00,1146.16
37921.00,1.00,6642.47
37921.00,2.00,109.06
37922.00,0.00,596.00
37922.00,1.00,903.05
37922.00,2.00,1903.63
37922.00,3.00,2874.70
37922.00,4.00,5813.80
37923.00,0.00,597.13
37923.00,1.00,81.88
37923.00,2.00,308.99
37924.00,0.00,390.50
37924.00,1.00,320.56
37924.00,2.00,1779.46
37925.00,0.00,57.03
37925.00,1.00,171.21
37925.00,2.00,124.99
37926.00,0.00,77.18
37926.00,1.00,197.55
37926.00,2.00,96.91
37927.00,0.00,123.21
37927.00,1.00,1175.87
37927.00,2.00,22.64
37927.00,3.00,515.61
37928.00,0.00,385.28
37928.00,1.00,1593.13
37928.00,2.00,39.21
37929.00,0.00,650.56
37929.00,1.00,36.12
37929.00,2.00,3053.37
37929.00,3.00,1819.92
37929.00,4.00,944.75
37930.00,0.00,328.67
37930.00,1.00,12.23
37930.00,2.00,4204.25
37931.00,0.00,1486.04
37931.00,1.00,877.90
37931.00,2.00,280.67
37931.00,3.00,966.10
37932.00,0.00,2233.12
37932.00,1.00,598.12
37932.00,2.00,408.35
37933.00,0.00,84.64
37933.00,1.00,3687.17
37933.00,2.00,377.50
37934.00,0.00,485.90
37934.00,1.00,943.43
37934.00,2.00,411.77
37934.00,3.00,1592.47
37934.00,4.00,1212.51
37934.00,5.00,1099.72
37934.00,6.00,1483.56
37935.00,0.00,1289.18
37935.00,1.00,838.56
37935.00,2.00,329.02
37936.00,0.00,185.07
37936.00,1.00,956.96
37936.00,2.00,16.00
37937.00,0.00,296.53
37937.00,1.00,1266.31
37937.00,2.00,421.47
37938.00,0.00,274.69
37938.00,1.00,2251.04
37938.00,2.00,132.35
37939.00,0.00,932.40
37939.00,1.00,42.79
37939.00,2.00,73.16
37940.00,0.00,1847.03
37940.00,1.00,801.13
37940.00,2.00,425.38
37941.00,0.00,623.81
37941.00,1.00,1299.72
37941.00,2.00,1232.99
37941.00,3.00,78.67
37941.00,4.00,664.46
37942.00,0.00,2425.97
37942.00,1.00,332.97
37942.00,2.00,137.84
37942.00,3.00,1084.56
37942.00,4.00,66.22
37943.00,0.00,481.48
37943.00,1.00,371.29
37943.00,2.00,304.08
37944.00,0.00,340.36
37944.00,1.00,561.28
37944.00,2.00,542.32
37944.00,3.00,2113.70
37944.00,4.00,100.22
37944.00,5.00,1551.45
37944.00,6.00,11.33
37945.00,0.00,745.78
37945.00,1.00,1896.32
37945.00,2.00,767.16
37946.00,0.00,366.57
37946.00,1.00,1408.11
37946.00,2.00,592.26
37947.00,0.00,137.90
37947.00,1.00,1572.72
37947.00,2.00,368.93
37947.00,3.00,234.68
37948.00,0.00,1114.30
37948.00,1.00,1009.61
37948.00,2.00,21.10
37949.00,0.00,737.70
37949.00,1.00,26.53
37949.00,2.00,1.11
37950.00,0.00,263.61
37950.00,1.00,378.79
37950.00,2.00,1268.46
37951.00,0.00,1466.61
37951.00,1.00,1893.07
37951.00,2.00,354.49
37952.00,0.00,6773.42
37952.00,1.00,249.50
37952.00,2.00,1194.62
37952.00,3.00,736.52
37952.00,4.00,270.49
37952.00,5.00,5706.20
37953.00,0.00,4134.60
37953.00,1.00,297.60
37953.00,2.00,132.51
37954.00,0.00,1175.52
37954.00,1.00,31.74
37954.00,2.00,68.11
37955.00,0.00,198.40
37955.00,1.00,2391.91
37955.00,2.00,208.49
37956.00,0.00,241.77
37956.00,1.00,2174.89
37956.00,2.00,256.48
37957.00,0.00,1801.05
37957.00,1.00,1094.40
37957.00,2.00,23.90
37957.00,3.00,1062.26
37958.00,0.00,1584.67
37958.00,1.00,1772.24
37958.00,2.00,75.63
37958.00,3.00,683.83
37958.00,4.00,25.90
37958.00,5.00,139.03
37958.00,6.00,947.85
37959.00,0.00,2436.08
37959.00,1.00,533.87
37959.00,2.00,250.51
37959.00,3.00,755.32
37959.00,4.00,315.13
37959.00,5.00,706.58
37960.00,0.00,15.06
37960.00,1.00,534.83
37960.00,2.00,314.87
37961.00,0.00,435.95
37961.00,1.00,949.38
37961.00,2.00,569.17
37962.00,0.00,847.64
37962.00,1.00,3.93
37962.00,2.00,388.17
37963.00,0.00,983.95
37963.00,1.00,445.32
37963.00,2.00,747.37
37964.00,0.00,41.49
37964.00,1.00,1421.74
37964.00,2.00,1842.01
37965.00,0.00,1484.97
37965.00,1.00,4318.93
37965.00,2.00,2014.06
37966.00,0.00,123.56
37966.00,1.00,50.38
37966.00,2.00,775.43
37966.00,3.00,225.83
37967.00,0.00,779.81
37967.00,1.00,2000.75
37967.00,2.00,209.78
37968.00,0.00,37.31
37968.00,1.00,590.92
37968.00,2.00,2435.01
37969.00,0.00,1401.67
37969.00,1.00,4831.86
37969.00,2.00,1629.23
37970.00,0.00,399.94
37970.00,1.00,47.38
37970.00,2.00,166.99
37971.00,0.00,1363.38
37971.00,1.00,1065.11
37971.00,2.00,1941.99
37971.00,3.00,357.47
37972.00,0.00,6.35
37972.00,1.00,1672.22
37972.00,2.00,178.05
37973.00,0.00,2418.10
37973.00,1.00,896.03
37973.00,2.00,187.58
37973.00,3.00,256.60
37973.00,4.00,15.47
37974.00,0.00,21.46
37974.00,1.00,1121.88
37974.00,2.00,621.46
37974.00,3.00,996.99
37974.00,4.00,1.45
37974.00,5.00,600.02
37975.00,0.00,587.93
37975.00,1.00,810.04
37975.00,2.00,396.43
37975.00,3.00,534.00
37976.00,0.00,30.24
37976.00,1.00,808.80
37976.00,2.00,1058.73
37976.00,3.00,1055.15
37976.00,4.00,1306.54
37977.00,0.00,1.39
37977.00,1.00,302.98
37977.00,2.00,667.16
37977.00,3.00,235.79
37977.00,4.00,353.41
37978.00,0.00,4766.36
37978.00,1.00,414.96
37978.00,2.00,2200.73
37978.00,3.00,602.11
37979.00,0.00,720.48
37979.00,1.00,196.77
37979.00,2.00,595.09
37980.00,0.00,62.86
37980.00,1.00,668.54
37980.00,2.00,3536.34
37980.00,3.00,403.43
37980.00,4.00,51.06
37980.00,5.00,3930.23
37981.00,0.00,677.30
37981.00,1.00,2045.62
37981.00,2.00,463.75
37982.00,0.00,263.66
37982.00,1.00,3475.56
37982.00,2.00,886.12
37982.00,3.00,107.61
37982.00,4.00,288.07
37982.00,5.00,1150.42
37983.00,0.00,80.94
37983.00,1.00,4.76
37983.00,2.00,950.92
37984.00,0.00,939.44
37984.00,1.00,3217.85
37984.00,2.00,1210.37
37985.00,0.00,176.16
37985.00,1.00,69.30
37985.00,2.00,1781.51
37986.00,0.00,646.10
37986.00,1.00,968.09
37986.00,2.00,1534.04
37986.00,3.00,1018.14
37986.00,4.00,927.99
37987.00,0.00,767.42
37987.00,1.00,290.43
37987.00,2.00,3247.83
37988.00,0.00,528.01
37988.00,1.00,65.62
37988.00,2.00,11.43
37988.00,3.00,6.81
37989.00,0.00,1810.35
37989.00,1.00,294.46
37989.00,2.00,422.24
37990.00,0.00,315.06
37990.00,1.00,822.84
37990.00,2.00,4384.63
37990.00,3.00,451.25
37990.00,4.00,277.12
37991.00,0.00,11.54
37991.00,1.00,1940.88
37991.00,2.00,1330.72
37991.00,3.00,29.04
37991.00,4.00,1.71
37992.00,0.00,2223.94
37992.00,1.00,267.24
37992.00,2.00,48.86
37993.00,0.00,5.97
37993.00,1.00,148.36
37993.00,2.00,728.57
37994.00,0.00,533.16
37994.00,1.00,147.21
37994.00,2.00,2360.94
37994.00,3.00,406.96
37995.00,0.00,2071.62
37995.00,1.00,2948.20
37995.00,2.00,668.62
37996.00,0.00,4386.93
37996.00,1.00,172.00
37996.00,2.00,110.59
37996.00,3.00,1659.60
37997.00,0.00,198.26
37997.00,1.00,231.52
37997.00,2.00,112.02
37997.00,3.00,2426.17
37997.00,4.00,349.36
37997.00,5.00,1663.26
37998.00,0.00,2001.57
37998.00,1.00,1149.85
37998.00,2.00,4863.96
37999.00,0.00,530.77
37999.00,1.00,2512.51
37999.00,2.00,2947.97
37999.00,3.00,1.22
38000.00,0.00,973.51
38000.00,1.00,264.38
38000.00,2.00,2832.17
38000.00,3.00,173.44
38000.00,4.00,2001.38
38000.00,5.00,725.31
38001.00,0.00,302.97
38001.00,1.00,447.46
38001.00,2.00,1380.99
38001.00,3.00,2760.86
38002.00,0.00,476.77
38002.00,1.00,3074.60
38002.00,2.00,427.97
38002.00,3.00,3115.03
38003.00,0.00,1809.24
38003.00,1.00,415.04
38003.00,2.00,1041.83
38003.00,3.00,798.83
38004.00,0.00,224.34
38004.00,1.00,1182.89
38004.00,2.00,741.77
38005.00,0.00,269.58
38005.00,1.00,352.93
38005.00,2.00,3471.78
38006.00,0.00,41.99
38006.00,1.00,1267.11
38006.00,2.00,2806.98
38007.00,0.00,2134.51
38007.00,1.00,424.39
38007.00,2.00,290.81
38008.00,0.00,515.22
38008.00,1.00,573.74
38008.00,2.00,22.32
38009.00,0.00,127.55
38009.00,1.00,1488.55
38009.00,2.00,2200.98
38009.00,3.00,987.72
38009.00,4.00,310.06
38009.00,5.00,911.68
38009.00,6.00,6839.86
38010.00,0.00,1907.87
38010.00,1.00,1020.94
38010.00,2.00,3978.93
38011.00,0.00,446.21
38011.00,1.00,212.97
38011.00,2.00,1811.98
38011.00,3.00,26.16
38012.00,0.00,1138.25
38012.00,1.00,423.58
38012.00,2.00,3344.95
38012.00,3.00,3199.55
38012.00,4.00,5.26
38012.00,5.00,104.42
38013.00,0.00,41.42
38013.00,1.00,1154.00
38013.00,2.00,1524.87
38013.00,3.00,2917.19
38014.00,0.00,404.75
38014.00,1.00,319.94
38014.00,2.00,1930.16
38015.00,0.00,263.32
38015.00,1.00,1951.16
38015.00,2.00,133.96
38015.00,3.00,273.87
38016.00,0.00,1325.50
38016.00,1.00,499.38
38016.00,2.00,19.33
38017.00,0.00,330.38
38017.00,1.00,107.87
38017.00,2.00,1692.23
38017.00,3.00,1573.78
38018.00,0.00,655.50
38018.00,1.00,1671.38
38018.00,2.00,390.75
38018.00,3.00,861.47
38018.00,4.00,2358.57
38019.00,0.00,351.93
38019.00,1.00,309.84
38019.00,2.00,151.97
38020.00,0.00,2.06
38020.00,1.00,4827.11
38020.00,2.00,52.52
38021.00,0.00,280.33
38021.00,1.00,82.37
38021.00,2.00,322.38
38022.00,0.00,491.16
38022.00,1.00,234.57
38022.00,2.00,66.68
38023.00,0.00,219.28
38023.00,1.00,4025.44
38023.00,2.00,738.57
38023.00,3.00,70.53
38024.00,0.00,1882.68
38024.00,1.00,832.49
38024.00,2.00,569.49
38024.00,3.00,1029.82
38024.00,4.00,167.30
38025.00,0.00,631.42
38025.00,1.00,365.47
38025.00,2.00,139.12
38026.00,0.00,3928.12
38026.00,1.00,1839.87
38026.00,2.00,4136.61
38027.00,0.00,454.94
38027.00,1.00,80.16
38027.00,2.00,1919.38
38027.00,3.00,1436.88
38028.00,0.00,281.58
38028.00,1.00,96.34
38028.00,2.00,248.35
38029.00,0.00,593.39
38029.00,1.00,24.32
38029.00,2.00,140.70
38030.00,0.00,740.16
38030.00,1.00,676.48
38030.00,2.00,1638.08
38030.00,3.00,2261.48
38031.00,0.00,344.65
38031.00,1.00,1573.35
38031.00,2.00,77.60
38032.00,0.00,216.79
38032.00,1.00,308.97
38032.00,2.00,403.95
38033.00,0.00,545.56
38033.00,1.00,1163.86
38033.00,2.00,2208.96
38033.00,3.00,297.18
38034.00,0.00,400.79
38034.00,1.00,1506.35
38034.00,2.00,402.32
38035.00,0.00,522.92
38035.00,1.00,115.93
38035.00,2.00,344.91
38036.00,0.00,266.55
38036.00,1.00,762.87
38036.00,2.00,204.23
38037.00,0.00,14.54
38037.00,1.00,5394.04
38037.00,2.00,652.46
38038.00,0.00,1313.20
38038.00,1.00,132.58
38038.00,2.00,8.75
38039.00,0.00,1531.00
38039.00,1.00,16.05
38039.00,2.00,141.37
38039.00,3.00,1281.71
38040.00,0.00,1069.88
38040.00,1.00,7315.69
38040.00,2.00,142.33
38041.00,0.00,64.26
38041.00,1.00,1353.59
38041.00,2.00,268.34
38041.00,3.00,502.97
38041.00,4.00,1248.75
38041.00,5.00,1082.30
38042.00,0.00,494.53
38042.00,1.00,326.80
38042.00,2.00,106.54
38043.00,0.00,842.54
38043.00,1.00,1323.10
38043.00,2.00,57.08
38043.00,3.00,625.52
38043.00,4.00,530.73
38044.00,0.00,418.37
38044.00,1.00,552.64
38044.00,2.00,3031.67
38045.00,0.00,699.68
38045.00,1.00,451.85
38045.00,2.00,750.81
38046.00,0.00,723.87
38046.00,1.00,1858.19
38046.00,2.00,1655.42
38046.00,3.00,37.20
38047.00,0.00,557.04
38047.00,1.00,1950.59
38047.00,2.00,56.60
38048.00,0.00,74.09
38048.00,1.00,6230.42
38048.00,2.00,324.25
38048.00,3.00,309.14
38049.00,0.00,111.38
38049.00,1.00,31.26
38049.00,2.00,835.59
38050.00,0.00,3658.98
38050.00,1.00,1992.76
38050.00,2.00,243.30
38051.00,0.00,481.26
38051.00,1.00,103.85
38051.00,2.00,2058.51
38051.00,3.00,876.22
38052.00,0.00,439.46
38052.00,1.00,434.12
38052.00,2.00,176.85
38052.00,3.00,246.27
38053.00,0.00,10083.88
38053.00,1.00,3314.67
38053.00,2.00,2663.54
38053.00,3.00,436.69
38054.00,0.00,1192.59
38054.00,1.00,435.96
38054.00,2.00,2411.11
38055.00,0.00,1373.29
38055.00,1.00,1538.01
38055.00,2.00,1042.32
38056.00,0.00,2304.91
38056.00,1.00,3773.91
38056.00,2.00,800.68
38057.00,0.00,1874.98
38057.00,1.00,381.24
38057.00,2.00,140.53
38058.00,0.00,71.25
38058.00,1.00,523.05
38058.00,2.00,1072.73
38059.00,0.00,214.44
38059.00,1.00,139.22
38059.00,2.00,1271.11
38059.00,3.00,227.85
38060.00,0.00,235.97
38060.00,1.00,197.91
38060.00,2.00,874.95
38060.00,3.00,830.65
38060.00,4.00,342.11
38060.00,5.00,1147.22
38060.00,6.00,136.22
38061.00,0.00,249.12
38061.00,1.00,681.90
38061.00,2.00,329.24
38061.00,3.00,81.80
38062.00,0.00,721.19
38062.00,1.00,2.66
38062.00,2.00,1160.03
38062.00,3.00,114.89
38063.00,0.00,2004.80
38063.00,1.00,4444.55
38063.00,2.00,2610.02
38064.00,0.00,305.65
38064.00,1.00,361.99
38064.00,2.00,1427.40
38065.00,0.00,1410.86
38065.00,1.00,73.00
38065.00,2.00,1648.05
38065.00,3.00,1309.50
38065.00,4.00,306.99
38066.00,0.00,1938.14
38066.00,1.00,273.73
38066.00,2.00,875.90
38067.00,0.00,1123.70
38067.00,1.00,1788.69
38067.00,2.00,85.28
38067.00,3.00,58.09
38068.00,0.00,150.39
38068.00,1.00,3717.75
38068.00,2.00,839.80
38068.00,3.00,4.30
38068.00,4.00,1028.37
38068.00,5.00,323.23
38068.00,6.00,7800.92
38069.00,0.00,70.74
38069.00,1.00,174.51
38069.00,2.00,174.02
38069.00,3.00,194.39
38069.00,4.00,150.71
38070.00,0.00,1780.82
38070.00,1.00,1342.67
38070.00,2.00,443.39
38070.00,3.00,1695.09
38071.00,0.00,538.23
